<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
VIN,D,20210809,000000,5.4144,5.4144,5.3135,5.36395,3052.055552817569,0
VIN,D,20210810,000000,5.3135,5.33033,5.26306,5.29669,4457.951758363311,0
VIN,D,20210811,000000,5.33033,5.33033,5.27987,5.29669,1327.3943869619663,0
VIN,D,20210812,000000,5.33033,5.38078,5.27987,5.36395,10794.00005526899,0
VIN,D,20210813,000000,5.34714,5.34714,5.26306,5.29669,5718.738541678466,0
VIN,D,20210816,000000,5.29669,5.29669,5.16217,5.27987,6827.279373800838,0
VIN,D,20210817,000000,5.24624,5.26306,5.24624,5.26306,1396.3808335962117,0
VIN,D,20210818,000000,5.16217,5.22943,5.16217,5.22943,1975.6291010248847,0
VIN,D,20210819,000000,5.16217,5.16217,5.04447,5.12855,4890.901182067841,0
VIN,D,20210820,000000,5.12855,5.12855,5.12855,5.12855,1995.8492664177138,0
VIN,D,20210823,000000,5.12855,5.29669,5.12855,5.29669,6556.091273238727,0
VIN,D,20210824,000000,5.29669,5.29669,5.17899,5.19581,6238.51573442253,0
VIN,D,20210825,000000,5.27987,5.4144,5.09492,5.27987,20328.402748716064,0
VIN,D,20210826,000000,5.16217,5.19581,5.14536,5.17899,4554.294899352478,0
VIN,D,20210827,000000,5.17899,5.19581,5.16217,5.16217,2129.0644737114403,0
VIN,D,20210830,000000,5.17899,5.17899,5.16217,5.16217,1445.1471148376277,0
VIN,D,20210831,000000,5.14536,5.70026,5.14536,5.63299,72578.49954517826,0
VIN,D,20210901,000000,5.70026,5.7507,5.63299,5.71707,23388.784251989502,0
VIN,D,20210902,000000,5.63299,5.71707,5.63299,5.64981,4089.231095318367,0
VIN,D,20210903,000000,5.64981,5.91885,5.63299,5.85158,22243.37135356278,0
VIN,D,20210906,000000,5.7507,6.22151,5.7507,6.12063,32735.258349433745,0
VIN,D,20210907,000000,6.13744,6.15425,5.88521,6.1038,11945.360061164565,0
VIN,D,20210908,000000,5.90204,6.087,5.88521,5.9861,5193.014241465867,0
VIN,D,20210909,000000,5.9861,6.087,5.88521,6.087,11601.61724948668,0
VIN,D,20210910,000000,6.01972,6.13744,6.01972,6.12063,10878.448981320982,0
VIN,D,20210913,000000,6.1038,6.15425,6.05336,6.15425,6608.425818961137,0
VIN,D,20210914,000000,6.15425,6.27196,6.05336,6.12063,6688.117059038683,0
VIN,D,20210915,000000,6.07018,6.20469,5.96928,6.20469,3251.8783637581055,0
VIN,D,20210916,000000,6.087,6.13744,6.087,6.13744,2502.5428227311477,0
VIN,D,20210917,000000,6.087,6.44012,6.05336,6.38966,15552.875451536449,0
VIN,D,20210920,000000,6.30558,6.30558,5.86841,6.01972,23305.524747430853,0
VIN,D,20210921,000000,6.01972,6.05336,5.93566,5.9861,2359.8122434878924,0
VIN,D,20210922,000000,5.9861,6.18788,5.9861,6.18788,9567.706495270637,0
VIN,D,20210923,000000,6.18788,6.23832,6.03655,6.13744,8349.73888572847,0
VIN,D,20210924,000000,6.05336,6.28877,6.05336,6.27196,8236.743843827573,0
VIN,D,20210927,000000,6.60826,6.6587,6.47375,6.55781,61336.08758678721,0
VIN,D,20210928,000000,6.55781,6.55781,6.30558,6.3224,15851.420246453376,0
VIN,D,20210929,000000,6.30558,6.38966,6.22151,6.37283,19838.361093314146,0
VIN,D,20210930,000000,6.45692,6.45692,6.3224,6.38966,1076.4264517926845,0
VIN,D,20211001,000000,6.45692,6.52418,6.30558,6.42329,10818.977906636692,0
VIN,D,20211004,000000,6.42329,6.82685,6.42329,6.64189,37927.08316940552,0
VIN,D,20211005,000000,6.62507,6.62507,6.44012,6.55781,6841.552431725132,0
VIN,D,20211006,000000,6.49056,6.50737,6.40648,6.49056,3839.45258164275,0
VIN,D,20211007,000000,6.60826,6.64189,6.47375,6.55781,7404.148798242182,0
VIN,D,20211008,000000,6.55781,6.64189,6.50737,6.64189,5410.678374811798,0
VIN,D,20211011,000000,6.64189,6.67552,6.59143,6.64189,6734.50449729277,0
VIN,D,20211012,000000,6.62507,6.64189,6.40648,6.59143,6843.93127471246,0
VIN,D,20211013,000000,6.60826,6.60826,6.55781,6.55781,1986.3338944681846,0
VIN,D,20211014,000000,6.49056,6.55781,6.49056,6.55781,416.29752279272697,0
VIN,D,20211015,000000,6.541,6.55781,6.47375,6.50737,6562.038380707049,0
VIN,D,20211018,000000,6.47375,6.47375,6.3392,6.35603,10692.899228304846,0
VIN,D,20211019,000000,6.3224,6.42329,6.3224,6.3392,4649.448618847981,0
VIN,D,20211020,000000,6.3224,6.44012,6.30558,6.38966,19544.573984371666,0
VIN,D,20211021,000000,6.30558,6.38966,6.28877,6.35603,2314.614226727576,0
VIN,D,20211022,000000,6.3392,6.38966,6.3392,6.38966,1434.4423213944342,0
VIN,D,20211025,000000,6.28877,6.35603,6.27196,6.35603,19859.770680200745,0
VIN,D,20211026,000000,6.3224,6.3224,6.27196,6.3224,6906.970613878277,0
VIN,D,20211027,000000,6.30558,6.3392,6.15425,6.15425,8141.590124332174,0
VIN,D,20211028,000000,6.17106,6.27196,6.17106,6.22151,2137.390424167198,0
VIN,D,20211029,000000,6.18788,6.28877,6.13744,6.28877,9001.541864272594,0
VIN,D,20211102,000000,6.23832,6.27196,6.15425,6.22151,4914.689611941557,0
VIN,D,20211103,000000,6.22151,6.28877,6.22151,6.27196,4403.238369653357,0
VIN,D,20211104,000000,6.3224,6.7764,6.3224,6.72595,319347.7768417719,0
VIN,D,20211105,000000,6.55781,6.72595,6.541,6.64189,10810.65195618008,0
VIN,D,20211108,000000,6.64189,6.67552,6.55781,6.64189,3467.1636541166,0
VIN,D,20211109,000000,6.47375,6.64189,6.38966,6.49056,18553.785880125593,0
VIN,D,20211110,000000,6.62507,6.62507,6.42329,6.42329,9391.672114204031,0
VIN,D,20211112,000000,6.47375,6.70914,6.47375,6.52418,9285.813601265227,0
VIN,D,20211115,000000,6.59143,6.72595,6.52418,6.59143,5369.048622532581,0
VIN,D,20211116,000000,6.60826,6.70914,6.541,6.69233,4308.084650157961,0
VIN,D,20211117,000000,6.67552,6.7764,6.57463,6.74277,13617.686681297544,0
VIN,D,20211118,000000,6.74277,6.74277,6.541,6.64189,11393.4684880906,0
VIN,D,20211119,000000,6.64189,6.64189,6.38966,6.40648,14321.8242055644,0
VIN,D,20211122,000000,6.42329,6.42329,6.15425,6.28877,23293.630532494208,0
VIN,D,20211123,000000,6.25514,6.40648,6.22151,6.40648,11601.61724948668,0
VIN,D,20211124,000000,6.45692,6.541,6.37283,6.47375,7231.682681656675,0
VIN,D,20211125,000000,6.37283,6.52418,6.37283,6.52418,5062.177877159576,0
VIN,D,20211126,000000,6.62507,6.70914,6.40648,6.47375,97582.5181856042,0
VIN,D,20211129,000000,6.42329,6.47375,6.25514,6.47375,16751.81231717967,0
VIN,D,20211130,000000,6.50737,6.52418,6.3392,6.3392,9492.772941167965,0
VIN,D,20211201,000000,6.541,6.59143,6.47375,6.47375,13989.975608823162,0
VIN,D,20211202,000000,6.55781,6.55781,6.40648,6.55781,1279.817527214321,0
VIN,D,20211203,000000,6.55781,6.55781,6.40648,6.40648,6876.045655042254,0
VIN,D,20211206,000000,6.37283,6.40648,6.22151,6.38966,12776.765685255541,0
VIN,D,20211207,000000,6.3224,6.3224,6.12063,6.30558,14249.269494447986,0
VIN,D,20211208,000000,6.27196,6.27196,6.20469,6.22151,5798.4297817559045,0
VIN,D,20211209,000000,6.22151,6.30558,6.18788,6.18788,8726.785499229276,0
VIN,D,20211210,000000,6.17106,6.20469,5.9861,6.00292,63936.16297200194,0
VIN,D,20211213,000000,5.93566,6.01972,5.93566,6.01972,18728.630839697365,0
VIN,D,20211214,000000,5.9861,5.9861,5.73389,5.88521,21185.975645669154,0
VIN,D,20211215,000000,5.86841,5.86841,5.49847,5.68344,36176.25473068727,0
VIN,D,20211216,000000,5.78433,6.23832,5.78433,5.93566,9953.079059227419,0
VIN,D,20211217,000000,5.81795,5.81795,5.63299,5.80114,14905.830158967196,0
VIN,D,20211220,000000,5.66662,5.71707,5.54892,5.59935,16327.188843930895,0
VIN,D,20211221,000000,5.59935,5.63299,5.59935,5.59935,869.4671118899589,0
VIN,D,20211222,000000,5.63299,5.78433,5.51529,5.78433,12712.536924596809,0
VIN,D,20211223,000000,5.71707,5.71707,5.46484,5.53209,44146.56815992878,0
VIN,D,20211227,000000,5.49847,5.83477,5.46484,5.63299,16517.496282921475,0
VIN,D,20211228,000000,5.54892,5.71707,5.46484,5.46484,41484.64285704308,0
VIN,D,20211229,000000,5.48165,5.88521,5.48165,5.85158,4598.303494619129,0
VIN,D,20211230,000000,5.80114,5.81795,5.71707,5.81795,3173.376545174331,0
VIN,D,20220103,000000,5.80114,5.93566,5.80114,5.93566,14489.532636173968,0
VIN,D,20220104,000000,6.05336,6.25514,6.05336,6.25514,21743.814326210908,0
VIN,D,20220105,000000,6.17106,6.22151,6.12063,6.18788,7439.831443052969,0
VIN,D,20220107,000000,6.18788,6.79322,6.18788,6.70914,61300.404941976216,0
VIN,D,20220110,000000,6.6587,6.6587,6.44012,6.541,22422.973999110065,0
VIN,D,20220111,000000,6.57463,6.57463,6.28877,6.47375,18588.279103442183,0
VIN,D,20220112,000000,6.44012,6.47375,6.38966,6.47375,5531.999367168559,0
VIN,D,20220113,000000,6.38966,6.45692,6.3224,6.45692,6947.410944663829,0
VIN,D,20220114,000000,6.3224,6.45692,6.3224,6.45692,2998.531585601388,0
VIN,D,20220117,000000,6.45692,6.45692,6.30558,6.42329,10108.893274901195,0
VIN,D,20220118,000000,6.40648,6.40648,6.30558,6.30558,5380.942837469439,0
VIN,D,20220119,000000,6.30558,6.30558,6.18788,6.27196,4869.491595181347,0
VIN,D,20220120,000000,6.27196,6.27196,6.15425,6.22151,7562.341856903396,0
VIN,D,20220121,000000,6.15425,6.22151,5.90204,6.13744,30436.106602123702,0
VIN,D,20220124,000000,6.13744,6.13744,5.56572,5.73389,29834.259326315405,0
VIN,D,20220125,000000,5.64981,6.03655,5.64981,5.71707,17176.435790428444,0
VIN,D,20220126,000000,5.80114,5.88521,5.76752,5.88521,6941.463837195293,0
VIN,D,20220127,000000,5.80114,5.88521,5.76752,5.88521,3787.118035920126,0
VIN,D,20220128,000000,5.88521,5.88521,5.76752,5.88521,2801.0876176482884,0
VIN,D,20220131,000000,5.88521,6.13744,5.88521,6.13744,6855.825489649532,0
VIN,D,20220201,000000,6.05336,6.12063,5.88521,6.087,11009.285345627273,0
VIN,D,20220202,000000,6.15425,6.55781,6.05336,6.30558,28468.803451553824,0
VIN,D,20220203,000000,6.37283,6.37283,6.22151,6.30558,4535.26415545342,0
VIN,D,20220204,000000,6.22151,6.22151,6.1038,6.15425,4856.407958750611,0
VIN,D,20220207,000000,6.12063,6.12063,6.087,6.12063,2758.2684438753004,0
VIN,D,20220208,000000,6.22151,6.22151,5.9861,6.00292,3702.669109867923,0
VIN,D,20220209,000000,6.00292,6.17106,5.96928,6.12063,1939.9464562140975,0
VIN,D,20220210,000000,6.17106,6.17106,6.00292,6.05336,3250.688942264334,0
VIN,D,20220211,000000,6.07018,6.12063,5.9861,6.12063,9861.493604212907,0
VIN,D,20220214,000000,5.90204,5.96928,5.83477,5.96928,12450.86419598316,0
VIN,D,20220215,000000,5.96928,6.1038,5.88521,5.96928,6861.772597117854,0
VIN,D,20220216,000000,5.96928,6.03655,5.96928,6.03655,2465.6707564266962,0
VIN,D,20220217,000000,5.96928,6.087,5.80114,5.88521,12764.8714703189,0
VIN,D,20220218,000000,5.88521,5.88521,5.88521,5.88521,1321.4472794934304,0
VIN,D,20220221,000000,5.88521,5.88521,5.63299,5.64981,14865.389828181751,0
VIN,D,20220222,000000,5.63299,6.12063,5.56572,5.86841,13364.339903140508,0
VIN,D,20220223,000000,5.73389,5.96928,5.68344,5.96928,12968.262545740534,0
VIN,D,20220224,000000,5.63299,5.63299,4.87631,5.54892,39391.26102814136,0
VIN,D,20220225,000000,5.39758,5.73389,5.39758,5.73389,4993.19143052533,0
VIN,D,20220228,000000,5.71707,5.80114,5.54892,5.63299,5859.090277934286,0
VIN,D,20220301,000000,5.63299,5.80114,5.54892,5.70026,6491.862512579246,0
VIN,D,20220302,000000,5.63299,5.68344,5.46484,5.68344,13149.05461278116,0
VIN,D,20220303,000000,5.54892,5.83477,5.4144,5.63299,16688.77297801428,0
VIN,D,20220304,000000,5.46484,5.61617,5.38078,5.53209,3502.8462989274935,0
VIN,D,20220307,000000,5.38078,5.38078,5.12855,5.3135,23500.589872395878,0
VIN,D,20220308,000000,5.33033,5.38078,5.17899,5.36395,4058.3061364823443,0
VIN,D,20220309,000000,5.34714,5.53209,5.34714,5.53209,4120.156054154282,0
VIN,D,20220310,000000,5.54892,5.61617,5.4312,5.4312,4412.753741602994,0
VIN,D,20220311,000000,5.4144,5.54892,5.39758,5.53209,7454.10450097737,0
VIN,D,20220314,000000,5.4144,5.51529,5.39758,5.48165,2289.6363753600895,0
VIN,D,20220315,000000,5.4312,5.71707,5.4144,5.66662,4707.730272038927,0
VIN,D,20220316,000000,5.66662,5.66662,5.51529,5.63299,3047.297866842698,0
VIN,D,20220317,000000,5.70026,5.70026,5.63299,5.70026,1742.5024882609966,0
VIN,D,20220318,000000,5.59935,5.71707,5.59935,5.71707,1399.949098077205,0
VIN,D,20220321,000000,5.51529,5.70026,5.51529,5.68344,1926.862819783468,0
VIN,D,20220322,000000,5.53209,5.68344,5.49847,5.66662,3699.1008453869294,0
VIN,D,20220323,000000,5.66662,5.70026,5.51529,5.51529,125414.98113803743,0
VIN,D,20220324,000000,5.56572,5.66662,5.49847,5.66662,1108.5408321223717,0
VIN,D,20220325,000000,5.68344,5.70026,5.68344,5.70026,874.2247978647448,0
VIN,D,20220328,000000,5.64981,5.68344,5.63299,5.68344,56794.87632386579,0
VIN,D,20220329,000000,5.68344,5.68344,5.63299,5.63299,6383.625156653113,0
VIN,D,20220330,000000,5.56572,5.66662,5.46484,5.63299,49482.31298063791,0
VIN,D,20220331,000000,5.63299,5.71707,5.63299,5.68344,14136.27445254613,0
VIN,D,20220401,000000,5.71707,5.93566,5.63299,5.93566,36219.07390446154,0
VIN,D,20220404,000000,5.96928,6.1038,5.96928,6.1038,13683.10486345069,0
VIN,D,20220405,000000,6.13744,6.13744,6.01972,6.01972,3350.600347734602,0
VIN,D,20220406,000000,6.00292,6.00292,5.85158,5.95248,3424.344480343719,0
VIN,D,20220407,000000,5.96928,5.96928,5.71707,5.88521,2070.7828205204946,0
VIN,D,20220408,000000,5.71707,5.80114,5.66662,5.80114,6778.513092559422,0
VIN,D,20220411,000000,5.83477,5.83477,5.68344,5.71707,9306.033766658056,0
VIN,D,20220412,000000,5.68344,5.71707,5.68344,5.71707,16459.21462973053,0
VIN,D,20220413,000000,5.71707,5.83477,5.70026,5.83477,22790.505240661234,0
VIN,D,20220414,000000,5.86841,5.88521,5.76752,5.86841,660.1289289998937,0
VIN,D,20220419,000000,5.88521,5.93566,5.71707,5.93566,16430.668513882796,0
VIN,D,20220420,000000,5.86841,6.1038,5.86841,5.9861,7100.846317350278,0
VIN,D,20220421,000000,6.1038,6.13744,6.05336,6.12063,2772.541501799594,0
VIN,D,20220422,000000,5.9861,6.00292,5.88521,5.96928,3813.2853087813846,0
VIN,D,20220425,000000,5.88521,6.1038,5.71707,6.1038,8559.077068618535,0
VIN,D,20220426,000000,6.1038,6.1038,5.88521,5.96928,4965.834736170408,0
VIN,D,20220427,000000,5.81795,5.88521,5.71707,5.80114,7029.481027728702,0
VIN,D,20220428,000000,5.73389,5.96928,5.73389,5.96928,6308.69160255044,0
VIN,D,20220429,000000,5.96928,6.22151,5.96928,5.9861,13863.896930491313,0
VIN,D,20220502,000000,6.17106,6.23832,5.9861,6.23832,31337.688094342273,0
VIN,D,20220504,000000,6.23832,6.25514,5.9861,6.03655,7062.784829552055,0
VIN,D,20220505,000000,6.01972,6.05336,5.95248,6.05336,7678.905163285286,0
VIN,D,20220506,000000,5.88521,5.91885,5.80114,5.91885,5181.120026529009,0
VIN,D,20220509,000000,5.91885,6.05336,5.68344,5.85158,10694.08864979819,0
VIN,D,20220510,000000,5.83477,5.85158,5.68344,5.83477,4982.486637082137,0
VIN,D,20220511,000000,5.81795,6.05336,5.73389,5.88521,25096.793516933478,0
VIN,D,20220512,000000,5.80114,6.05336,5.73389,5.93566,12105.931962813,0
VIN,D,20220513,000000,5.96928,5.96928,5.81795,5.81795,5495.127300864,0
VIN,D,20220516,000000,5.81795,6.03655,5.80114,5.95248,6898.644663422306,0
VIN,D,20220517,000000,5.93566,6.01972,5.85158,6.01972,8079.7402066600225,0
VIN,D,20220518,000000,6.00292,6.1038,5.86841,5.88521,22393.238461767916,0
VIN,D,20220519,000000,5.88521,5.88521,5.73389,5.83477,1403.517362558305,0
VIN,D,20220520,000000,5.83477,5.93566,5.81795,5.88521,1515.322982965538,0
VIN,D,20220523,000000,5.80114,5.85158,5.73389,5.85158,2620.2955506068097,0
VIN,D,20220524,000000,5.7507,5.96928,5.73389,5.96928,1106.1619891349362,0
VIN,D,20220525,000000,5.76752,5.88521,5.76752,5.86841,398.4562003873227,0
VIN,D,20220526,000000,5.78433,5.85158,5.78433,5.78433,512.6406637819057,0
VIN,D,20220527,000000,5.78433,5.85158,5.78433,5.85158,1069.2899228304848,0
VIN,D,20220530,000000,5.85158,6.03655,5.76752,5.96928,8066.656570229501,0
VIN,D,20220531,000000,5.90204,5.90204,5.64981,5.85158,6320.585817487404,0
VIN,D,20220601,000000,5.81795,5.81795,5.80114,5.80114,1784.1322405402127,0
VIN,D,20220602,000000,5.81795,5.85158,5.81795,5.81795,3677.6912585004366,0
VIN,D,20220603,000000,5.80114,5.86841,5.80114,5.85158,7882.296238706921,0
VIN,D,20220606,000000,5.80114,5.86841,5.76752,5.81795,1819.8148853510002,0
VIN,D,20220607,000000,5.81795,5.85158,5.80114,5.80114,66461.30480311249,0
VIN,D,20220608,000000,5.76752,5.85158,5.7507,5.80114,3443.375224242777,0
VIN,D,20220609,000000,5.7507,5.85158,5.7507,5.80114,25665.336990918535,0
VIN,D,20220610,000000,5.7507,5.85158,5.7507,5.7507,2138.5798456609696,0
VIN,D,20220613,000000,5.73389,5.80114,5.24624,5.53209,6425.25490893233,0
VIN,D,20220614,000000,5.51529,5.59935,5.38078,5.59935,2135.011581179869,0
VIN,D,20220615,000000,5.44802,5.61617,5.44802,5.61617,240.26314172608798,0
VIN,D,20220617,000000,5.56572,5.61617,5.46484,5.61617,2544.1725750104706,0
VIN,D,20220620,000000,5.51529,5.59935,5.46484,5.53209,8090.445000103216,0
VIN,D,20220621,000000,5.51529,5.53209,5.46484,5.51529,1863.8234806177584,0
VIN,D,20220622,000000,5.39758,5.53209,5.39758,5.53209,211.71702587744755,0
VIN,D,20220623,000000,5.53209,5.53209,5.4312,5.53209,2559.6350544284282,0
VIN,D,20220624,000000,5.53209,5.58255,5.53209,5.58255,328.2803322594128,0
VIN,D,20220627,000000,5.58255,5.58255,5.4144,5.58255,2270.6056314609245,0
VIN,D,20220628,000000,5.58255,5.58255,5.4312,5.58255,2973.5537342337943,0
VIN,D,20220629,000000,5.61617,5.70026,5.61617,5.70026,5572.439697954111,0
VIN,D,20220630,000000,5.61617,5.70026,5.54892,5.54892,4042.8436570642793,0
VIN,D,20220701,000000,5.51529,5.88521,5.46484,5.85158,12026.240722735454,0
VIN,D,20220704,000000,5.80114,5.85158,5.71707,5.80114,3467.1636541166,0
VIN,D,20220705,000000,5.71707,5.80114,5.71707,5.71707,3903.681342302124,0
VIN,D,20220706,000000,5.70026,5.70026,5.44802,5.68344,5443.982176635255,0
VIN,D,20220707,000000,5.68344,5.70026,5.46484,5.63299,1911.4003403655104,0
VIN,D,20220708,000000,5.56572,5.71707,5.51529,5.71707,4453.1940723885455,0
VIN,D,20220711,000000,5.78678,5.99595,5.78678,5.97851,8754.981784835503,0
VIN,D,20220712,000000,5.92621,5.92621,5.83908,5.9088,1756.7335665246997,0
VIN,D,20220713,000000,5.92621,5.97851,5.83908,5.92621,5263.316048104945,0
VIN,D,20220714,000000,5.92621,5.92621,5.71707,5.89137,4682.710440879941,0
VIN,D,20220715,000000,5.71707,5.89137,5.71707,5.89137,931.7228321476347,0
VIN,D,20220718,000000,5.78678,5.89137,5.78678,5.89137,1907.0484569327618,0
VIN,D,20220719,000000,5.78678,5.87394,5.78678,5.87394,1195.6344717953452,0
VIN,D,20220720,000000,5.8565,5.89137,5.71707,5.73449,1834.759616507509,0
VIN,D,20220721,000000,5.71707,5.87394,5.71707,5.87394,199.6548926030684,0
VIN,D,20220722,000000,5.87394,5.89137,5.71707,5.78678,1792.3042657815276,0
VIN,D,20220725,000000,5.78678,5.92621,5.73449,5.76936,5114.148599608374,0
VIN,D,20220726,000000,5.76936,5.78678,5.71707,5.78678,2456.6731325468972,0
VIN,D,20220727,000000,5.83908,5.83908,5.78678,5.78678,27.53860587628445,0
VIN,D,20220728,000000,5.80421,5.83908,5.66477,5.69963,2585.186626636224,0
VIN,D,20220729,000000,5.69963,5.83908,5.69963,5.71707,422.25862343636226,0
VIN,D,20220801,000000,5.83908,5.8565,5.73449,5.75193,1512.328439372649,0
VIN,D,20220802,000000,5.73449,5.8565,5.73449,5.73449,898.4470167137864,0
VIN,D,20220803,000000,5.82164,5.8565,5.75193,5.8565,4953.506731996687,0
VIN,D,20220804,000000,5.78678,5.8565,5.75193,5.8565,1990.8117164731275,0
VIN,D,20220805,000000,5.75193,5.87394,5.75193,5.87394,1699.3614709490291,0
VIN,D,20220808,000000,5.89137,5.89137,5.76936,5.87394,787.1451512971395,0
VIN,D,20220809,000000,5.75193,5.82164,5.75193,5.75193,1465.2833210006013,0
VIN,D,20220810,000000,5.82164,5.82164,5.73449,5.78678,1873.7726414989136,0
VIN,D,20220811,000000,5.75193,5.83908,5.75193,5.83908,2321.2749869885242,0
VIN,D,20220812,000000,5.87394,5.89137,5.76936,5.82164,2569.1224398750446,0
VIN,D,20220816,000000,5.82164,5.87394,5.76936,5.87394,4325.856006399744,0
VIN,D,20220817,000000,5.87394,5.9088,5.80421,5.89137,4814.666260703739,0
VIN,D,20220818,000000,5.83908,5.89137,5.78678,5.8565,1699.3614709490291,0
VIN,D,20220819,000000,5.76936,5.9088,5.76936,5.80421,1405.6163416020577,0
VIN,D,20220822,000000,5.80421,5.8565,5.71707,5.8565,1549.0465805409672,0
VIN,D,20220823,000000,5.73449,5.8565,5.73449,5.8565,419.96373961333967,0
VIN,D,20220824,000000,5.78678,5.8565,5.76936,5.8565,2285.704287731589,0
VIN,D,20220825,000000,5.75193,5.75193,5.75193,5.75193,1319.5581982386052,0
VIN,D,20220826,000000,5.78678,5.80421,5.75193,5.75193,1033.8451622721914,0
VIN,D,20220829,000000,5.76936,5.76936,5.69963,5.69963,2710.2577949909737,0
VIN,D,20220830,000000,5.69963,5.69963,5.59505,5.61249,2771.072216301114,0
VIN,D,20220831,000000,5.59505,5.59505,5.52534,5.5602,668.9586344114142,0
VIN,D,20220901,000000,5.62992,5.69963,5.50791,5.59505,3583.4610896515655,0
VIN,D,20220902,000000,5.6822,5.6822,5.59505,5.66477,1079.7428387326213,0
VIN,D,20220905,000000,5.50791,5.69963,5.50791,5.52534,990.2423696347416,0
VIN,D,20220906,000000,5.69963,5.69963,5.52534,5.57762,115.89163306270271,0
VIN,D,20220907,000000,5.66477,5.6822,5.52534,5.6822,796.3246865892297,0
VIN,D,20220908,000000,5.52534,5.89137,5.52534,5.89137,5026.943014333431,0
VIN,D,20220909,000000,5.8565,5.8565,5.8565,5.8565,286.86047787796787,0
VIN,D,20220912,000000,5.89137,5.89137,5.76936,5.8565,366.0339697722886,0
VIN,D,20220913,000000,5.76936,5.83908,5.66477,5.66477,2969.579666992714,0
VIN,D,20220914,000000,5.71707,5.80421,5.66477,5.80421,796.3246865892297,0
VIN,D,20220915,000000,5.82164,5.82164,5.78678,5.78678,343.0851315420417,0
VIN,D,20220916,000000,5.73449,5.80421,5.69963,5.80421,1807.2210106312168,0
VIN,D,20220919,000000,5.78678,5.80421,5.78678,5.80421,570.2786300213913,0
VIN,D,20220920,000000,5.75193,5.80421,5.75193,5.80421,659.779099119324,0
VIN,D,20220921,000000,5.57762,5.57762,5.22902,5.5602,16477.26584931022,0
VIN,D,20220922,000000,5.40332,5.5602,5.35103,5.42074,100029.3960779579,0
VIN,D,20220923,000000,5.43819,5.66477,5.43819,5.57762,10298.291155818913,0
VIN,D,20220926,000000,5.54275,5.54275,5.33361,5.54275,7701.630110067577,0
VIN,D,20220927,000000,5.33361,5.5602,5.33361,5.5602,4705.659279110168,0
VIN,D,20220928,000000,5.40332,5.49048,5.31617,5.49048,2182.434515695574,0
VIN,D,20220929,000000,5.33361,5.33361,5.31617,5.31617,1434.3023893898394,0
VIN,D,20220930,000000,5.31617,5.49048,5.31617,5.45562,4473.87601298472,0
VIN,D,20221003,000000,5.43819,5.43819,5.43819,5.43819,522.0860697378964,0
VIN,D,20221004,000000,5.36847,5.36847,5.33361,5.33361,734.3628233675889,0
VIN,D,20221005,000000,5.35103,5.42074,5.26388,5.28131,5703.9337421255095,0
VIN,D,20221006,000000,5.35103,5.3859,5.22902,5.29874,2192.761492899197,0
VIN,D,20221007,000000,5.3859,5.40332,5.28131,5.40332,993.6846953692755,0
VIN,D,20221010,000000,5.47304,5.47304,5.31617,5.42074,195.06512495701264,0
VIN,D,20221011,000000,5.29874,5.31617,5.24646,5.24646,1630.5149562583526,0
VIN,D,20221012,000000,5.3859,5.40332,5.3859,5.40332,690.7600307301392,0
VIN,D,20221013,000000,5.40332,5.40332,5.31617,5.31617,452.09211313567675,0
VIN,D,20221014,000000,5.40332,5.40332,5.28131,5.28131,807.7991057043531,0
VIN,D,20221017,000000,5.29874,5.29874,5.29874,5.29874,573.7209557559357,0
VIN,D,20221018,000000,5.28131,5.40332,5.28131,5.40332,1148.5893534234042,0
VIN,D,20221019,000000,5.40332,5.40332,5.29874,5.29874,605.8493292782621,0
VIN,D,20221020,000000,5.29874,5.35103,5.29874,5.35103,458.97676460474435,0
VIN,D,20221021,000000,5.31617,5.31617,5.22902,5.22902,3919.6615697245184,0
VIN,D,20221024,000000,5.22902,5.22902,5.17674,5.19416,494.54746386161526,0
VIN,D,20221025,000000,5.22902,5.22902,5.22902,5.22902,39639.528275088196,0
VIN,D,20221026,000000,5.21159,5.28131,5.14187,5.22902,3410.1973610132777,0
VIN,D,20221027,000000,5.24646,5.28131,5.22902,5.28131,1087.7749321132642,0
VIN,D,20221028,000000,5.26388,5.28131,5.26388,5.28131,540.4451403220876,0
VIN,D,20221031,000000,5.35103,5.82164,5.35103,5.82164,5272.495583396972,0
VIN,D,20221102,000000,5.75193,5.75193,5.57762,5.64735,1630.5149562583526,0
VIN,D,20221103,000000,5.64735,5.64735,5.64735,5.64735,683.8753792610714,0
VIN,D,20221104,000000,5.5602,5.66477,5.5602,5.66477,2006.8759032342,0
VIN,D,20221107,000000,5.66477,5.66477,5.59505,5.59505,596.669793986172,0
VIN,D,20221108,000000,5.62992,5.62992,5.62992,5.62992,146.87256467351776,0
VIN,D,20221109,000000,5.54275,5.54275,5.45562,5.49048,6473.867264749872,0
VIN,D,20221110,000000,5.49048,5.49048,5.40332,5.40332,337.3479219844853,0
VIN,D,20221114,000000,5.45562,5.45562,5.40332,5.45562,32580.465635467892,0
VIN,D,20221115,000000,5.49048,5.49048,5.40332,5.40332,6831.869141141668,0
VIN,D,20221116,000000,5.45562,5.45562,5.40332,5.40332,785.9977093856281,0
VIN,D,20221118,000000,5.40332,5.45562,5.40332,5.45562,2961.547573612071,0
